Timestamp,Orientation,Inclination,Time_of_day,Date
607406529.56,-12.75,85.48,21:02:09,
607406531.56,-12.46,84.50,21:02:11,
607406533.56,-12.87,85.53,21:02:13,
607406535.56,-11.90,84.50,21:02:15,
607406537.56,-12.60,85.55,21:02:17,
607406539.56,-12.33,84.89,21:02:19,
607406541.56,-12.66,85.70,21:02:21,
607406543.56,-12.31,84.89,21:02:23,
607406545.56,-12.88,85.48,21:02:25,
607406547.56,-12.27,84.76,21:02:27,
607406549.56,-12.68,85.35,21:02:29,
607406551.56,-12.11,84.83,21:02:31,
607406553.56,-12.79,85.65,21:02:33,
607406555.56,-12.18,84.46,21:02:35,
607406557.56,-12.71,85.85,21:02:37,
607406559.56,-12.62,84.97,21:02:39,
607406561.56,-12.29,85.15,21:02:41,
607406563.56,-12.74,85.00,21:02:43,
607406565.55,-12.31,84.75,21:02:45,
607406567.55,-12.64,84.60,21:02:47,
607406569.55,-12.73,85.67,21:02:49,
607406571.55,-12.19,85.19,21:02:51,
607406573.55,-12.28,84.75,21:02:53,
607406575.55,-12.81,85.06,21:02:55,
607406577.55,-12.37,85.33,21:02:57,
607406579.55,-12.36,84.31,21:02:59,
607406581.55,-14.29,83.41,21:03:01,2020-03-31
607406583.55,-14.21,84.73,21:03:03,
607406585.55,-14.06,85.11,21:03:05,
607406587.55,-14.81,85.11,21:03:07,
607406589.55,-14.11,84.94,21:03:09,
607406591.55,-14.57,85.15,21:03:11,
607406593.55,-14.44,84.42,21:03:13,
607406595.55,-14.33,85.09,21:03:15,
607406597.55,-14.40,84.35,21:03:17,
607406599.55,-14.45,85.52,21:03:19,
607406601.55,-14.51,84.74,21:03:21,
607406603.55,-14.49,85.51,21:03:23,
607406605.55,-14.17,84.35,21:03:25,
607406607.54,-14.73,85.54,21:03:27,
607406609.54,-14.35,84.60,21:03:29,
607406611.54,-14.51,85.50,21:03:31,
607406613.54,-14.21,84.64,21:03:33,
607406615.54,-14.63,85.34,21:03:35,
607406617.54,-14.25,85.28,21:03:37,
607406619.54,-14.81,85.19,21:03:39,
607406621.54,-14.77,85.64,21:03:41,
607406623.54,-14.44,84.56,21:03:43,
607406625.54,-14.71,85.56,21:03:45,
607406627.54,-14.06,84.94,21:03:47,
607406629.54,-14.62,85.56,21:03:49,
607406631.54,-14.20,84.88,21:03:51,
607406633.54,-14.54,85.96,21:03:53,
607406635.54,-14.28,86.10,21:03:55,
607406637.54,-14.56,84.73,21:03:57,
607406639.54,-14.72,85.96,21:03:59,
607406641.54,-14.40,84.85,21:04:01,2020-03-31
607406643.54,-14.71,85.82,21:04:03,
607406645.54,-14.13,85.15,21:04:05,
607406647.54,-14.67,85.90,21:04:07,
607406649.54,-14.08,85.63,21:04:09,
607406651.54,-14.60,85.91,21:04:11,
607406653.54,-14.70,86.07,21:04:13,
607406655.53,-14.24,85.03,21:04:15,
607406657.53,-14.89,86.05,21:04:17,
607406659.53,-13.82,85.04,21:04:19,
607406661.53,-14.76,86.14,21:04:21,
607406663.53,-14.09,85.12,21:04:23,
607406665.53,-14.80,85.85,21:04:25,
607406667.53,-14.20,85.27,21:04:27,
607406669.53,-14.71,85.15,21:04:29,
607406671.53,-14.95,85.80,21:04:31,
607406673.53,-14.41,84.86,21:04:33,
607406675.53,-14.81,85.77,21:04:35,
607406677.53,-14.30,85.55,21:04:37,
607406679.53,-14.74,84.86,21:04:39,
607406681.53,-14.63,85.67,21:04:41,
607406683.53,-14.74,84.54,21:04:43,
607406685.53,-14.56,85.94,21:04:45,
607406687.53,-14.40,84.87,21:04:47,
607406689.53,-14.64,85.85,21:04:49,
607406691.53,-14.43,84.84,21:04:51,
607406693.53,-14.62,85.78,21:04:53,
607406695.53,-14.39,85.44,21:04:55,
607406697.53,-14.62,85.85,21:04:57,
607406699.53,-14.19,85.78,21:04:59,
607406701.53,-14.69,84.72,21:05:01,2020-03-31
607406703.53,-14.56,85.89,21:05:03,
607406705.53,-14.17,84.85,21:05:05,
607406707.53,-14.64,85.75,21:05:07,
607406709.53,-14.27,85.01,21:05:09,
607406711.52,-14.67,85.63,21:05:11,
607406713.52,-14.22,85.24,21:05:13,
607406715.52,-14.69,85.65,21:05:15,
607406717.52,-14.33,85.62,21:05:17,
607406719.52,-14.54,84.84,21:05:19,
607406721.52,-14.68,85.99,21:05:21,
607406723.52,-14.25,85.39,21:05:23,
607406725.52,-14.74,85.72,21:05:25,
607406727.52,-14.18,85.60,21:05:27,
607406729.52,-14.76,85.08,21:05:29,
607406731.52,-14.54,85.94,21:05:31,
607406733.52,-14.17,85.13,21:05:33,
607406735.52,-14.64,85.53,21:05:35,
607406737.52,-14.12,85.01,21:05:37,
607406739.52,-14.74,85.58,21:05:39,
607406741.52,-14.63,85.68,21:05:41,
607406743.52,-14.66,84.86,21:05:43,
607406745.52,-14.60,85.79,21:05:45,
607406747.52,-14.31,84.83,21:05:47,
607406749.52,-14.68,85.73,21:05:49,
607406751.52,-14.24,85.38,21:05:51,
607406753.52,-14.60,85.08,21:05:53,
607406755.52,-14.54,85.90,21:05:55,
607406757.52,-13.99,84.81,21:05:57,
607406759.52,-14.67,85.63,21:05:59,
607406761.51,-14.17,85.23,21:06:01,2020-03-31
607406763.51,-14.67,85.30,21:06:03,
607406765.51,-14.16,85.42,21:06:05,
607406767.51,-14.60,84.64,21:06:07,
607406769.51,-15.06,86.00,21:06:09,
607406771.51,-15.10,86.06,21:06:11,
607406773.51,-15.69,86.79,21:06:13,
607406775.51,-15.12,85.41,21:06:15,
607406777.51,-15.58,86.42,21:06:17,
607406779.51,-14.94,85.74,21:06:19,
607406781.51,-15.28,86.48,21:06:21,
607406783.51,-15.04,85.70,21:06:23,
607406785.51,-15.44,86.56,21:06:25,
607406787.51,-14.97,86.73,21:06:27,
607406789.51,-15.52,85.21,21:06:29,
607406791.51,-15.24,86.49,21:06:31,
607406793.51,-14.82,86.25,21:06:33,
607406795.51,-15.36,86.66,21:06:35,
607406797.51,-14.98,85.67,21:06:37,
607406799.51,-15.79,85.24,21:06:39,
607406801.51,-15.27,86.64,21:06:41,
607406803.51,-15.46,86.78,21:06:43,
607406805.51,-15.45,85.44,21:06:45,
607406807.51,-15.53,86.64,21:06:47,
607406809.51,-14.83,85.97,21:06:49,
607406811.51,-15.37,86.59,21:06:51,
607406813.51,-14.88,86.05,21:06:53,
607406815.51,-15.49,86.36,21:06:55,
607406817.51,-14.92,86.50,21:06:57,
607406819.51,-15.07,86.67,21:06:59,
607406821.51,-14.86,86.29,21:07:01,2020-03-31
607406823.51,-15.57,86.28,21:07:03,
607406825.51,-15.01,86.84,21:07:05,
607406827.51,-15.34,85.26,21:07:07,
607406829.50,-15.28,86.70,21:07:09,
607406831.50,-14.96,85.46,21:07:11,
607406833.50,-15.23,86.51,21:07:13,
607406835.50,-14.83,85.57,21:07:15,
607406837.50,-15.23,86.47,21:07:17,
607406839.50,-14.93,85.81,21:07:19,
607406841.50,-15.36,86.69,21:07:21,
607406843.50,-14.78,85.76,21:07:23,
607406845.50,-15.17,86.67,21:07:25,
607406847.50,-14.95,85.51,21:07:27,
607406849.50,-15.42,86.34,21:07:29,
607406851.50,-14.76,85.62,21:07:31,
607406853.50,-15.46,86.38,21:07:33,
607406855.50,-15.05,85.34,21:07:35,
607406857.50,-15.49,86.12,21:07:37,
607406859.50,-15.10,85.16,21:07:39,
607406861.50,-15.62,86.03,21:07:41,
607406863.50,-14.91,85.91,21:07:43,
607406865.50,-15.46,85.91,21:07:45,
607406867.50,-15.00,86.08,21:07:47,
607406869.50,-15.54,85.01,21:07:49,
607406871.50,-15.29,86.41,21:07:51,
607406873.50,-15.09,84.91,21:07:53,
607406875.50,-15.49,86.36,21:07:55,
607406877.50,-15.29,85.82,21:07:57,
607406879.50,-14.88,86.19,21:07:59,
607406881.50,-15.42,86.18,21:08:01,2020-03-31
607406883.50,-14.97,86.08,21:08:03,
607406885.50,-15.40,86.44,21:08:05,
607406887.50,-14.71,86.42,21:08:07,
607406889.50,-15.43,85.19,21:08:09,
607406891.50,-15.37,86.72,21:08:11,
607406893.50,-15.12,84.88,21:08:13,
607406895.50,-15.36,86.39,21:08:15,
607406897.50,-14.93,85.47,21:08:17,
607406899.50,-15.34,86.48,21:08:19,
607406901.49,-15.15,85.17,21:08:21,
607406903.49,-15.38,86.14,21:08:23,
607406905.49,-15.76,85.36,21:08:25,
607406907.49,-15.28,86.59,21:08:27,
607406909.49,-15.30,85.20,21:08:29,
607406911.49,-15.46,86.36,21:08:31,
607406913.49,-14.95,85.48,21:08:33,
607406915.49,-15.37,86.25,21:08:35,
607406917.49,-15.10,85.55,21:08:37,
607406919.49,-15.61,86.03,21:08:39,
607406921.49,-15.28,86.70,21:08:41,
607406923.49,-15.10,85.29,21:08:43,
607406925.49,-14.89,85.79,21:08:45,
607406927.49,-15.46,85.15,21:08:47,
607406929.49,-15.17,86.54,21:08:49,
607406931.49,-15.03,84.89,21:08:51,
607406933.49,-15.29,86.30,21:08:53,
607406935.49,-14.91,85.28,21:08:55,
607406937.49,-15.54,85.79,21:08:57,
607406939.49,-15.04,85.92,21:08:59,
607406941.49,-15.61,84.80,21:09:01,2020-03-31
607406943.49,-15.37,86.50,21:09:03,
607406945.49,-15.08,85.22,21:09:05,
607406947.49,-15.48,86.43,21:09:07,
607406949.49,-14.93,85.30,21:09:09,
607406951.49,-15.30,86.59,21:09:11,
607406953.49,-14.76,85.85,21:09:13,
607406955.49,-14.92,86.67,21:09:15,
607406957.49,-15.42,85.24,21:09:17,
607406959.49,-15.18,86.59,21:09:19,
607406961.49,-14.94,85.62,21:09:21,
607406963.49,-14.85,86.30,21:09:23,
607406965.48,-15.65,85.22,21:09:25,
607406967.48,-15.60,86.64,21:09:27,
607406969.48,-15.09,86.95,21:09:29,
607406971.48,-15.69,86.17,21:09:31,
607406973.48,-15.10,86.35,21:09:33,
607406975.48,-15.67,85.17,21:09:35,
607406977.48,-15.43,86.73,21:09:37,
607406979.48,-14.89,85.85,21:09:39,
607406981.48,-15.60,86.30,21:09:41,
607406983.48,-15.03,86.38,21:09:43,
607406985.48,-15.47,85.24,21:09:45,
607406987.48,-15.50,86.70,21:09:47,
607406989.48,-14.79,86.25,21:09:49,
607406991.48,-15.60,86.51,21:09:51,
607406993.48,-15.55,86.85,21:09:53,
607406995.48,-15.09,85.68,21:09:55,
607406997.48,-15.40,86.65,21:09:57,
607406999.48,-14.95,85.86,21:09:59,
607407001.48,-15.58,86.53,21:10:01,2020-03-31
607407003.48,-14.93,86.43,21:10:03,
607407005.48,-15.58,86.13,21:10:05,
607407007.48,-15.38,86.99,21:10:07,
607407009.48,-15.43,85.29,21:10:09,
607407011.48,-15.43,86.86,21:10:11,
607407013.48,-15.65,86.07,21:10:13,
607407015.48,-15.13,86.19,21:10:15,
607407017.48,-15.66,86.41,21:10:17,
607407019.48,-15.03,86.62,21:10:19,
607407021.48,-15.52,85.53,21:10:21,
607407023.48,-15.45,86.72,21:10:23,
607407025.48,-14.91,86.01,21:10:25,
607407027.48,-15.63,86.49,21:10:27,
607407029.47,-14.79,86.21,21:10:29,
607407031.47,-15.62,86.34,21:10:31,
607407033.47,-15.26,86.78,21:10:33,
607407035.47,-15.16,85.23,21:10:35,
607407037.47,-15.63,86.53,21:10:37,
607407039.47,-14.99,85.63,21:10:39,
607407041.47,-15.56,86.51,21:10:41,
607407043.47,-15.10,85.69,21:10:43,
607407045.47,-15.45,86.33,21:10:45,
607407047.47,-15.09,86.44,21:10:47,
607407049.47,-15.90,85.41,21:10:49,
607407051.47,-15.28,86.56,21:10:51,
607407053.47,-15.78,87.63,21:10:53,
607407055.47,-15.74,85.98,21:10:55,
607407057.47,-16.51,86.18,21:10:57,
607407059.47,-15.92,86.74,21:10:59,
607407061.47,-15.93,85.92,21:11:01,2020-03-31
607407063.47,-15.87,85.91,21:11:03,
607407065.47,-15.65,87.39,21:11:05,
607407067.47,-15.67,87.44,21:11:07,
607407069.47,-15.61,87.40,21:11:09,
607407071.47,-15.51,87.40,21:11:11,
607407073.47,-15.46,87.67,21:11:13,
607407075.47,-15.41,87.61,21:11:15,
607407077.47,-15.45,87.53,21:11:17,
607407079.47,-15.15,87.87,21:11:19,
607407081.47,-15.37,87.56,21:11:21,
607407083.47,-15.36,87.79,21:11:23,
607407085.47,-15.07,87.01,21:11:25,
607407087.47,-15.36,87.39,21:11:27,
607407089.46,-15.27,85.97,21:11:29,
607407091.46,-15.59,86.86,21:11:31,
607407093.46,-15.27,85.91,21:11:33,
607407095.46,-15.89,86.38,21:11:35,
607407097.46,-15.26,86.01,21:11:37,
607407099.46,-16.03,86.03,21:11:39,
607407101.46,-15.29,85.88,21:11:41,
607407103.46,-15.97,86.42,21:11:43,
607407105.46,-15.40,86.47,21:11:45,
607407107.46,-15.80,86.13,21:11:47,
607407109.46,-15.21,86.38,21:11:49,
607407111.46,-15.96,86.03,21:11:51,
607407113.46,-15.32,86.40,21:11:53,
607407115.46,-15.92,85.34,21:11:55,
607407117.46,-15.93,86.91,21:11:57,
607407119.46,-15.12,85.76,21:11:59,
607407121.46,-15.87,86.49,21:12:01,2020-03-31
607407123.46,-17.94,77.28,21:12:03,
607407125.47,-18.39,81.76,21:12:05,
607407127.46,-17.49,85.35,21:12:07,
607407129.46,-17.82,85.39,21:12:09,
607407131.46,-17.83,86.39,21:12:11,
607407133.46,-17.56,86.12,21:12:13,
607407135.46,-17.15,86.28,21:12:15,
607407137.46,-17.35,86.42,21:12:17,
607407139.46,-17.37,86.54,21:12:19,
607407141.46,-17.40,86.16,21:12:21,
607407143.46,-17.23,86.45,21:12:23,
607407145.46,-17.09,85.87,21:12:25,
607407147.46,-16.99,86.74,21:12:27,
607407149.46,-16.80,86.72,21:12:29,
607407151.46,-16.81,86.60,21:12:31,
607407153.46,-17.39,85.76,21:12:33,
607407155.46,-17.02,85.80,21:12:35,
607407157.46,-17.38,85.31,21:12:37,
607407159.46,-16.95,85.78,21:12:39,
607407161.46,-17.42,85.90,21:12:41,
607407163.46,-17.67,86.25,21:12:43,
607407165.45,-17.40,86.39,21:12:45,
607407167.45,-17.29,86.54,21:12:47,
607407169.45,-16.79,85.61,21:12:49,
607407171.45,-17.32,86.13,21:12:51,
607407173.45,-17.18,86.35,21:12:53,
607407175.45,-17.00,85.34,21:12:55,
607407177.45,-17.21,86.35,21:12:57,
607407179.45,-17.25,86.36,21:12:59,
607407181.45,-16.80,86.09,21:13:01,2020-03-31
607407183.45,-17.09,86.46,21:13:03,
607407185.45,-16.93,86.41,21:13:05,
607407187.45,-16.61,85.98,21:13:07,
607407189.45,-16.99,86.52,21:13:09,
607407191.45,-16.70,86.31,21:13:11,
607407193.45,-16.95,85.95,21:13:13,
607407195.45,-17.31,86.73,21:13:15,
607407197.45,-17.60,85.64,21:13:17,
607407199.45,-17.09,86.24,21:13:19,
607407201.45,-17.14,84.99,21:13:21,
607407203.45,-17.41,86.17,21:13:23,
607407205.45,-16.71,85.43,21:13:25,
607407207.45,-17.37,86.11,21:13:27,
607407209.45,-16.76,85.68,21:13:29,
607407211.45,-17.44,86.06,21:13:31,
607407213.45,-16.77,86.22,21:13:33,
607407215.45,-17.61,85.20,21:13:35,
607407217.45,-17.37,86.27,21:13:37,
607407219.45,-16.80,85.40,21:13:39,
607407221.45,-17.29,86.17,21:13:41,
607407223.45,-16.50,85.92,21:13:43,
607407225.45,-17.34,86.37,21:13:45,
607407227.45,-16.49,86.14,21:13:47,
607407229.45,-17.31,85.81,21:13:49,
607407231.45,-17.07,86.52,21:13:51,
607407233.45,-16.88,85.37,21:13:53,
607407235.45,-17.20,86.49,21:13:55,
607407237.45,-16.67,85.77,21:13:57,
607407239.45,-17.20,86.22,21:13:59,
607407241.45,-16.75,85.83,21:14:01,2020-03-31
607407243.45,-17.03,86.76,21:14:03,
607407245.44,-16.65,85.80,21:14:05,
607407247.44,-17.28,86.31,21:14:07,
607407249.44,-17.08,86.70,21:14:09,
607407251.44,-16.79,85.53,21:14:11,
607407253.44,-17.26,86.79,21:14:13,
607407255.44,-17.14,85.32,21:14:15,
607407257.44,-17.52,86.55,21:14:17,
607407259.44,-16.38,86.25,21:14:19,
607407261.44,-17.15,86.68,21:14:21,
607407263.44,-17.05,85.71,21:14:23,
607407265.44,-17.10,86.60,21:14:25,
607407267.44,-16.68,86.30,21:14:27,
607407269.44,-17.20,86.33,21:14:29,
607407271.44,-16.75,86.30,21:14:31,
607407273.44,-17.38,86.21,21:14:33,
607407275.44,-16.63,86.50,21:14:35,
607407277.44,-17.30,85.47,21:14:37,
607407279.44,-17.18,86.46,21:14:39,
607407281.44,-16.47,86.32,21:14:41,
607407283.44,-16.98,86.50,21:14:43,
607407285.44,-16.77,86.07,21:14:45,
607407287.44,-17.15,86.39,21:14:47,
607407289.44,-17.06,86.54,21:14:49,
607407291.44,-16.70,86.98,21:14:51,
607407293.44,-15.86,86.56,21:14:53,
607407295.44,-16.96,86.42,21:14:55,
607407297.44,-16.40,85.77,21:14:57,
607407299.44,-16.99,86.36,21:14:59,
607407301.44,-16.58,86.12,21:15:01,2020-03-31
607407303.44,-16.51,85.22,21:15:03,
607407305.44,-17.01,86.36,21:15:05,
607407307.44,-16.32,86.13,21:15:07,
607407309.44,-17.03,85.28,21:15:09,
607407311.44,-16.97,86.54,21:15:11,
607407313.44,-16.42,85.69,21:15:13,
607407315.44,-16.92,86.36,21:15:15,
607407317.44,-16.44,85.88,21:15:17,
607407319.44,-16.77,85.53,21:15:19,
607407321.44,-16.71,86.45,21:15:21,
607407323.43,-16.40,85.73,21:15:23,
607407325.43,-17.09,86.17,21:15:25,
607407327.43,-16.88,86.69,21:15:27,
607407329.43,-16.45,85.51,21:15:29,
607407331.42,-16.89,86.28,21:15:31,
607407333.42,-16.77,85.70,21:15:33,
607407335.42,-16.96,86.29,21:15:35,
607407337.42,-16.27,85.97,21:15:37,
607407339.42,-16.99,86.43,21:15:39,
607407341.42,-16.71,86.32,21:15:41,
607407343.41,-16.67,85.56,21:15:43,
607407345.41,-17.04,86.67,21:15:45,
607407347.41,-18.15,85.90,21:15:47,
607407349.41,-16.21,86.53,21:15:49,
607407351.41,-17.06,86.55,21:15:51,
607407353.41,-16.48,87.39,21:15:53,
607407355.41,-16.75,86.75,21:15:55,
607407357.41,-16.56,86.79,21:15:57,
607407359.41,-16.73,85.64,21:15:59,
607407361.41,-16.57,86.68,21:16:01,2020-03-31
607407363.41,-16.06,86.54,21:16:03,
607407365.41,-16.63,85.15,21:16:05,
607407367.41,-16.54,86.57,21:16:07,
607407369.41,-16.33,86.72,21:16:09,
607407371.40,-16.23,85.66,21:16:11,
607407373.40,-16.68,86.29,21:16:13,
607407375.40,-16.45,86.74,21:16:15,
607407377.40,-16.60,86.22,21:16:17,
607407379.40,-16.37,86.68,21:16:19,
607407381.40,-16.42,85.33,21:16:21,
607407383.40,-16.40,86.59,21:16:23,
607407385.40,-16.07,85.35,21:16:25,
607407387.40,-16.72,86.07,21:16:27,
607407389.40,-16.41,86.69,21:16:29,
607407391.40,-16.19,85.56,21:16:31,
607407393.40,-17.16,85.16,21:16:33,
607407395.40,-16.44,86.38,21:16:35,
607407397.40,-16.79,85.22,21:16:37,
607407399.40,-17.24,86.38,21:16:39,
607407401.40,-16.52,85.60,21:16:41,
607407403.40,-16.52,86.14,21:16:43,
607407405.40,-16.26,85.36,21:16:45,
607407407.40,-16.66,86.13,21:16:47,
607407409.40,-16.07,86.11,21:16:49,
607407411.40,-16.65,86.08,21:16:51,
607407413.40,-16.49,86.36,21:16:53,
607407415.40,-15.82,85.70,21:16:55,
607407417.40,-16.21,86.71,21:16:57,
607407419.40,-15.89,85.67,21:16:59,
607407421.40,-16.28,86.66,21:17:01,2020-03-31
607407423.40,-15.53,86.03,21:17:03,
607407425.40,-16.19,86.54,21:17:05,
607407427.40,-16.06,85.65,21:17:07,
607407429.40,-16.88,85.51,21:17:09,
607407431.40,-17.04,86.53,21:17:11,
607407433.40,-16.90,85.17,21:17:13,
607407435.40,-16.73,86.31,21:17:15,
607407437.40,-16.64,84.71,21:17:17,
607407439.40,-16.71,85.80,21:17:19,
607407441.40,-16.17,85.63,21:17:21,
607407443.40,-17.10,84.29,21:17:23,
607407445.40,-16.13,84.78,21:17:25,
607407447.40,-16.84,86.34,21:17:27,
607407449.40,-16.61,86.47,21:17:29,
607407451.40,-16.52,85.24,21:17:31,
607407453.40,-16.53,86.65,21:17:33,
607407455.40,-15.99,86.20,21:17:35,
607407457.40,-16.35,85.07,21:17:37,
607407459.40,-16.52,86.55,21:17:39,
607407461.40,-16.01,85.76,21:17:41,
607407463.40,-16.58,85.26,21:17:43,
607407465.40,-16.31,86.94,21:17:45,
607407467.40,-15.83,85.87,21:17:47,
607407469.40,-16.57,86.60,21:17:49,
607407471.40,-16.35,86.92,21:17:51,
607407473.40,-16.32,86.60,21:17:53,
607407475.40,-16.59,86.75,21:17:55,
607407477.40,-16.06,86.46,21:17:57,
607407479.40,-16.28,87.03,21:17:59,
607407481.40,-16.01,86.21,21:18:01,2020-03-31
607407483.40,-16.60,86.00,21:18:03,
607407485.40,-16.15,86.41,21:18:05,
607407487.40,-16.66,86.10,21:18:07,
607407489.40,-16.47,86.96,21:18:09,
607407491.40,-16.22,86.82,21:18:11,
607407493.40,-17.15,84.62,21:18:13,
607407495.40,-19.88,89.52,21:18:15,
607407497.40,-21.24,87.96,21:18:17,
607407499.40,-22.26,88.01,21:18:19,
607407501.40,-22.29,88.75,21:18:21,
607407503.40,-21.65,89.11,21:18:23,
607407505.40,-21.32,89.32,21:18:25,
607407507.40,-21.01,89.65,21:18:27,
607407509.40,-20.90,89.52,21:18:29,
607407511.40,-21.70,88.38,21:18:31,
607407513.40,-21.18,89.42,21:18:33,
607407515.40,-20.96,89.25,21:18:35,
607407517.40,-21.37,88.92,21:18:37,
607407519.40,-21.05,89.57,21:18:39,
607407521.40,-20.75,89.22,21:18:41,
607407523.40,-21.17,89.11,21:18:43,
607407525.40,-21.04,88.91,21:18:45,
607407527.40,-21.71,88.69,21:18:47,
607407529.40,-21.29,89.26,21:18:49,
607407531.40,-21.56,87.91,21:18:51,
607407533.40,-21.66,88.98,21:18:53,
607407535.40,-21.04,89.47,21:18:55,
607407537.40,-21.45,88.02,21:18:57,
607407539.40,-21.22,89.40,21:18:59,
607407541.40,-21.04,88.40,21:19:01,2020-03-31
607407543.40,-21.13,88.62,21:19:03,
607407545.40,-20.88,88.58,21:19:05,
607407547.40,-21.52,88.56,21:19:07,
607407549.40,-21.14,89.45,21:19:09,
607407551.40,-21.18,88.14,21:19:11,
607407553.40,-21.35,89.23,21:19:13,
607407555.40,-20.98,88.85,21:19:15,
607407557.40,-21.72,88.22,21:19:17,
607407559.40,-21.05,89.53,21:19:19,
607407561.40,-20.83,88.65,21:19:21,
607407563.40,-21.31,89.00,21:19:23,
607407565.40,-20.94,88.55,21:19:25,
607407567.40,-21.18,89.33,21:19:27,
607407569.40,-20.78,88.75,21:19:29,
607407571.40,-21.50,87.98,21:19:31,
607407573.40,-21.04,89.49,21:19:33,
607407575.40,-21.26,87.95,21:19:35,
607407577.39,-21.28,89.21,21:19:37,
607407579.39,-20.98,89.54,21:19:39,
607407581.39,-21.56,87.68,21:19:41,
607407583.39,-21.22,89.40,21:19:43,
607407585.39,-20.90,88.29,21:19:45,
607407587.39,-21.37,88.93,21:19:47,
607407589.39,-20.90,88.93,21:19:49,
607407591.39,-21.59,88.16,21:19:51,
607407593.39,-21.07,89.45,21:19:53,
607407595.39,-21.34,88.37,21:19:55,
607407597.39,-21.10,89.45,21:19:57,
607407599.39,-21.44,87.84,21:19:59,
607407601.39,-21.19,89.35,21:20:01,2020-03-31
607407603.39,-20.86,88.20,21:20:03,
607407605.39,-21.17,89.30,21:20:05,
607407607.39,-20.93,89.66,21:20:07,
607407609.39,-20.79,89.63,21:20:09,
607407611.39,-21.45,88.72,21:20:11,
607407613.39,-20.83,89.11,21:20:13,
607407615.39,-21.47,89.79,21:20:15,
607407617.39,-21.17,88.34,21:20:17,
607407619.39,-21.43,89.29,21:20:19,
607407621.39,-20.87,88.74,21:20:21,
607407623.39,-21.65,87.97,21:20:23,
607407625.39,-20.97,89.82,21:20:25,
607407627.39,-21.11,89.46,21:20:27,
607407629.39,-20.87,89.22,21:20:29,
607407631.39,-21.04,89.37,21:20:31,
607407633.39,-20.67,88.82,21:20:33,
607407635.39,-21.09,89.28,21:20:35,
607407637.39,-22.15,86.82,21:20:37,
607407639.39,-20.96,88.12,21:20:39,
607407641.39,-23.47,89.62,21:20:41,
607407643.39,-21.28,89.30,21:20:43,
607407645.39,-21.27,88.94,21:20:45,
607407647.39,-21.48,88.01,21:20:47,
607407649.39,-21.42,86.99,21:20:49,
607407651.39,-21.97,88.83,21:20:51,
607407653.39,-20.65,90.14,21:20:53,
607407655.39,-20.41,90.38,21:20:55,
607407657.39,-20.28,90.30,21:20:57,
607407659.39,-20.33,89.61,21:20:59,
607407661.39,-20.46,89.83,21:21:01,2020-03-31
607407663.39,-20.10,89.75,21:21:03,
607407665.39,-20.67,89.68,21:21:05,
607407667.39,-20.27,90.05,21:21:07,
607407669.39,-20.54,89.71,21:21:09,
607407671.39,-20.24,90.17,21:21:11,
607407673.39,-19.62,89.85,21:21:13,
607407675.39,-20.12,90.28,21:21:15,
607407677.39,-19.94,89.82,21:21:17,
607407679.39,-20.04,90.24,21:21:19,
